name,position,wins,games,total_games,winRate,pickRate,championId,championName,hp,hpperlevel,mp,mpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,mpregen,mpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed,hp_18,mp_18,armor_18,spellblock_18,hpregen_18,mpregen_18,crit_18,attackdamage_18,attackspeed_18
브랜드,T,67,149,355480,0.44966443,0.000419152,63,Brand,520,88,469,21,340,22,3.5,30,0.5,550,5.5,0.55,10.67,0.6,0,0,57,3,1.36,0.625,2016,826,81.5,38.5,14.85,20.87,0,108,0.7695
아펠리오스,T,111,247,355480,0.449392713,0.000694835,523,Aphelios,530,88,348,42,325,28,3,30,0.5,550,3.25,0.55,6.5,0.4,0,0,55,3,2.1,0.64,2026,1062,79,38.5,12.6,13.3,0,106,0.8685
칼리스타,T,471,1057,355480,0.445600757,0.002973444,429,Kalista,534,100,250,45,325,21,4,30,0.5,525,3.75,0.55,6.3,0.4,0,0,69,3.5,4,0.694,2234,1015,89,38.5,13.1,13.1,0,128.5,1.1659
바이,T,553,1244,355480,0.444533762,0.003499494,254,Vi,585,85,295,65,340,30,3.5,32,1.25,125,10,1,8,0.65,0,0,63,3,2,0.644,2030,1400,89.5,53.25,27,19.05,0,114,0.863
헤카림,T,104,235,355480,0.442553191,0.000661078,120,Hecarim,580,90,277,60,345,35,4.25,32,1.25,175,7,0.75,6.5,0.6,0,0,66,3.2,2.5,0.67,2110,1297,107.25,53.25,19.75,16.7,0,120.4,0.9548
람머스,T,67,152,355480,0.440789474,0.000427591,33,Rammus,564,80,310,33,335,36,4.3,32,1.25,125,8,0.55,7.84,0.5,0,0,56,3.5,2.215,0.656,1924,871,109.1,53.25,17.35,16.34,0,115.5,0.903
세나,T,187,429,355480,0.435897436,0.001206819,235,Senna,520,75,350,45,330,28,3.5,30,0.5,600,3.5,0.55,11.5,0.4,0,0,50,0,4,0.625,1795,1115,87.5,38.5,12.85,18.3,0,50,1.05
소라카,T,71,163,355480,0.435582822,0.000458535,16,Soraka,535,74,425,40,325,32,3.8,30,0.5,550,2.5,0.5,11.5,0.4,0,0,50,3,2.14,0.625,1793,1105,96.6,38.5,11,18.3,0,101,0.8524
케이틀린,T,388,908,355480,0.427312775,0.002554293,51,Caitlyn,510,93,315,35,325,28,3.5,30,0.5,650,3.5,0.55,7.4,0.55,0,0,62,3.8,4,0.681,2091,910,87.5,38.5,12.85,16.75,0,126.6,1.1441
오리아나,T,55,129,355480,0.426356589,0.00036289,61,Orianna,530,91,418,25,325,17,3,26,0.5,525,7,0.55,8,0.8,0,0,40,2.6,3.5,0.658,2077,843,68,34.5,16.35,21.6,0,84.2,1.0495
사미라,T,62,146,355480,0.424657534,0.000410712,360,Samira,530,88,348.88,38,335,26,3,30,0.5,500,3.25,0.55,8.18,0.7,0,0,57,3,3.3,0.658,2026,994.88,77,38.5,12.6,20.08,0,108,1.0271
코그모,T,36,85,355480,0.423529412,0.000239113,96,KogMaw,565,85,325,40,330,24,3.25,30,0.5,500,3.75,0.55,8.75,0.7,0,0,61,3.11,2.65,0.665,2010,1005,79.25,38.5,13.1,20.65,0,113.87,0.9646
이즈리얼,T,294,700,355480,0.42,0.001969168,81,Ezreal,530,88,375,70,325,24,3.5,30,0.5,550,4,0.65,8.5,0.65,0,0,60,2.5,2.5,0.625,2026,1565,83.5,38.5,15.05,19.55,0,102.5,0.8906
징크스,T,39,93,355480,0.419354839,0.000261618,222,Jinx,610,86,245,45,325,26,3.5,30,0.5,525,3.75,0.5,6.7,1,0,0,57,3.4,1,0.625,2072,1010,85.5,38.5,12.25,23.7,0,114.8,0.7312
다이애나,T,75,180,355480,0.416666667,0.000506358,131,Diana,570,95,375,25,345,31,3.1,32,1.25,150,6.5,0.85,8,0.8,0,0,57,3,2.25,0.625,2185,800,83.7,53.25,20.95,21.6,0,108,0.8641
우디르,T,55,138,355480,0.398550725,0.000388207,77,Udyr,594,92,271,50,350,34,4,32,1.25,125,6,0.75,7.5,0.45,0,0,64,5,2.67,0.658,2158,1121,102,53.25,18.75,15.15,0,149,0.9567
트위치,T,19,51,355480,0.37254902,0.000143468,29,Twitch,612,86,287.2,40,330,27,3,30,0.5,550,3.75,0.6,7.26,0.45,0,0,59,3.11,3.38,0.679,2074,967.2,78,38.5,13.95,14.91,0,111.87,1.0692
타릭,T,35,96,355480,0.364583333,0.000270057,44,Taric,575,85,300,60,340,40,3.4,32,1.25,150,6,0.5,8.5,0.8,0,0,55,3.5,2,0.625,2020,1320,97.8,53.25,14.5,22.1,0,114.5,0.8375
누누와 윌럼프,T,54,157,355480,0.343949045,0.000441656,20,Nunu,540,82,280,42,345,29,3,32,1.25,125,5,0.8,7,0.5,0,0,61,3,2.25,0.625,1934,994,80,53.25,18.6,15.5,0,112,0.8641
레오나,T,35,102,355480,0.343137255,0.000286936,89,Leona,576,87,302,40,335,47,3.6,32,1.25,125,8.5,0.85,6,0.8,0,0,60,3,2.9,0.625,2055,982,108.2,53.25,22.95,19.6,0,111,0.9331
바루스,T,20,66,355480,0.303030303,0.000185664,110,Varus,530,91,360,40,330,27,3.4,30,0.5,575,3.5,0.55,8,0.8,0,0,59,3.4,4,0.658,2077,1040,84.8,38.5,12.85,21.6,0,116.8,1.1054
카이사,T,30,118,355480,0.254237288,0.000331946,145,Kaisa,600,88,344.88,38,335,28,3,30,0.5,525,3.5,0.55,8.2,0.45,0,0,59,2,1.8,0.644,2096,990.88,79,38.5,12.85,15.85,0,93,0.8411
유미,T,5,62,355480,0.080645161,0.000174412,350,Yuumi,480,70,400,45,330,25,3,25,0.3,500,7,0.55,10,0.4,0,0,55,3.1,1,0.625,1670,1165,76,30.1,16.35,16.8,0,107.7,0.7312
엘리스,S,52,95,349240,0.547368421,0.000272019,60,Elise,555,93,324,50,330,27,4,30,0.5,550,5.5,0.6,6,0.8,0,0,55,3,1.75,0.625,2136,1174,95,38.5,15.7,19.6,0,106,0.8109
하이머딩거,S,306,567,349240,0.53968254,0.001623525,74,Heimerdinger,488,87,385,20,340,19,3,30,0.5,550,7,0.55,8,0.8,0,0,56,2.7,1.36,0.625,1967,725,70,38.5,16.35,21.6,0,101.9,0.7695
클레드,S,42,78,349240,0.538461538,0.000223342,240,Kled,340,70,100,0,345,35,4,28,1.25,125,6,0.75,0,0,0,0,65,3.5,3.5,0.625,1530,100,103,49.25,18.75,0,0,124.5,0.9969
샤코,S,2429,4522,349240,0.537151703,0.012948116,35,Shaco,560,89,297,40,345,30,3.5,32,1.25,125,8.5,0.55,7.16,0.45,0,0,63,3,3,0.694,2073,977,89.5,53.25,17.85,14.81,0,114,1.0479
소라카,S,3343,6287,349240,0.531732146,0.018001947,16,Soraka,535,74,425,40,325,32,3.8,30,0.5,550,2.5,0.5,11.5,0.4,0,0,50,3,2.14,0.625,1793,1105,96.6,38.5,11,18.3,0,101,0.8524
자크,S,857,1622,349240,0.528360049,0.004644371,154,Zac,615,95,0,0,340,33,3.5,32,1.25,175,8,0.5,0,0,0,0,60,3.4,1.6,0.736,2230,0,92.5,53.25,16.5,0,0,117.8,0.9362
아무무,S,3617,6848,349240,0.528183411,0.019608292,32,Amumu,615,75,285,40,335,30,3.5,32,1.25,125,9,0.85,7.38,0.53,0,0,53,3.8,2.18,0.736,1890,965,89.5,53.25,23.45,16.39,0,117.6,1.0088
탐 켄치,S,294,559,349240,0.525939177,0.001600618,223,TahmKench,570,95,325,50,335,42,3.5,32,1.25,175,6.5,0.55,8,1,0,0,56,3.2,2.5,0.658,2185,1175,101.5,53.25,15.85,25,0,110.4,0.9377
레오나,S,8276,15778,349240,0.524527824,0.045178101,89,Leona,576,87,302,40,335,47,3.6,32,1.25,125,8.5,0.85,6,0.8,0,0,60,3,2.9,0.625,2055,982,108.2,53.25,22.95,19.6,0,111,0.9331
소나,S,1091,2087,349240,0.522759943,0.005975833,37,Sona,480,77,340,45,325,26,3.3,30,0.5,550,5.5,0.55,11.5,0.4,0,0,49,3,2.3,0.644,1789,1105,82.1,38.5,14.85,18.3,0,100,0.8958
렐,S,1187,2278,349240,0.521071115,0.006522735,526,Rell,540,90,350,45,335,32,3,32.1,1.25,175,7,0.55,6,0.35,0,0,55,3,2,0.55,2070,1115,83,53.35,16.35,11.95,0,106,0.737
마오카이,S,3905,7503,349240,0.520458483,0.021483793,57,Maokai,565,95,375,43,335,39,4,32,1.25,125,5,0.75,7.2,0.6,0,0,64,3.3,2.125,0.8,2180,1106,107,53.25,17.75,17.4,0,120.1,1.089
제라스,S,11783,22646,349240,0.520312638,0.064843661,101,Xerath,526,92,459,22,340,22,3.5,30,0.5,525,5.5,0.55,8,0.8,0,0,55,3,1.36,0.625,2090,833,81.5,38.5,14.85,21.6,0,106,0.7695
자이라,S,2719,5232,349240,0.519686544,0.014981102,143,Zyra,504,79,418,25,340,29,3,30,0.5,575,5.5,0.5,13,0.4,0,0,53,3.2,2.11,0.625,1847,843,80,38.5,14,19.8,0,107.4,0.8492
럭스,S,15355,29571,349240,0.519258733,0.084672432,99,Lux,490,85,480,23.5,330,19,4,30,0.5,550,5.5,0.55,8,0.8,0,0,54,3.3,2,0.669,1935,879.5,87,38.5,14.85,21.6,0,110.1,0.8965
탈리야,S,355,685,349240,0.518248175,0.001961402,163,Taliyah,532,90,425,30,335,20,3.5,30,0.5,525,7,0.7,9.34,0.85,0,0,58,3.3,1.36,0.625,2062,935,79.5,38.5,18.9,23.79,0,114.1,0.7695
블리츠크랭크,S,11393,22010,349240,0.517628351,0.063022563,53,Blitzcrank,583,95,267,40,325,40,3.5,32,1.25,125,8.5,0.75,8.5,0.8,0,0,62,3.5,1.13,0.625,2198,947,99.5,53.25,21.25,22.1,0,121.5,0.7451
뽀삐,S,542,1048,349240,0.517175573,0.003000802,78,Poppy,540,90,280,40,345,38,3.5,32,1.25,125,8,0.8,7,0.7,0,0,64,4,2.5,0.625,2070,960,97.5,53.25,21.6,18.9,0,132,0.8906
브랜드,S,2826,5473,349240,0.516353006,0.015671172,63,Brand,520,88,469,21,340,22,3.5,30,0.5,550,5.5,0.55,10.67,0.6,0,0,57,3,1.36,0.625,2016,826,81.5,38.5,14.85,20.87,0,108,0.7695
노틸러스,S,4835,9421,349240,0.513215158,0.026975719,111,Nautilus,576,86,400,47,325,39,3.75,32,1.25,175,8.5,0.55,8.63,0.5,0,0,61,3.3,1,0.706,2038,1199,102.75,53.25,17.85,17.13,0,117.1,0.826
브라움,S,1365,2669,349240,0.511427501,0.007642309,201,Braum,540,98,311,45,335,47,4,32,1.25,125,8.5,1,6,0.8,0,0,55,3.2,3.5,0.644,2206,1076,115,53.25,25.5,19.6,0,109.4,1.0272
퀸,S,45,88,349240,0.511363636,0.000251976,133,Quinn,533,85,269,35,335,28,3.5,30,0.5,525,5.5,0.55,6.97,0.4,0,0,59,2.4,3.1,0.668,1978,864,87.5,38.5,14.85,13.77,0,99.8,1.02
코그모,S,47,92,349240,0.510869565,0.000263429,96,KogMaw,565,85,325,40,330,24,3.25,30,0.5,500,3.75,0.55,8.75,0.7,0,0,61,3.11,2.65,0.665,2010,1005,79.25,38.5,13.1,20.65,0,113.87,0.9646
나미,S,5316,10440,349240,0.509195402,0.029893483,267,Nami,490,74,365,43,335,29,4,30,0.5,550,5.5,0.55,11.5,0.4,0,0,51,3.1,2.61,0.644,1748,1096,97,38.5,14.85,18.3,0,103.7,0.9297
직스,S,409,804,349240,0.508706468,0.002302142,115,Ziggs,536,92,480,23.5,325,22,3.3,30,0.5,550,6.5,0.6,8,0.8,0,0,54,3.1,2,0.656,2100,879.5,78.1,38.5,16.7,21.6,0,106.7,0.879
스웨인,S,2294,4514,349240,0.508196721,0.012925209,50,Swain,525,85,468,28.5,325,23,4,30,0.5,525,7,0.65,8,0.8,0,0,58,2.7,2.11,0.625,1970,952.5,91,38.5,18.05,21.6,0,103.9,0.8492
알리스타,S,4163,8208,349240,0.507188109,0.023502462,12,Alistar,600,106,350,40,330,44,3.5,32,1.25,125,8.5,0.85,8.5,0.8,0,0,62,3.75,2.125,0.625,2402,1030,103.5,53.25,22.95,22.1,0,125.75,0.8508
질리언,S,2469,4873,349240,0.506669403,0.013953155,26,Zilean,504,82,452,50,335,24,3.8,30,0.5,550,5.5,0.5,11.34,0.8,0,0,52,3,2.13,0.625,1898,1302,88.6,38.5,14,24.94,0,103,0.8513
룰루,S,8374,16529,349240,0.50662472,0.047328485,117,Lulu,525,74,350,55,330,29,3.7,30,0.5,550,6,0.6,11,0.6,0,0,47,2.6,2.25,0.625,1783,1285,91.9,38.5,16.2,21.2,0,91.2,0.8641
잔나,S,1499,2973,349240,0.504204507,0.008512771,40,Janna,500,70,350,64,315,28,3.8,30,0.5,550,5.5,0.55,11.5,0.4,0,0,46,1.5,2.95,0.625,1690,1438,92.6,38.5,14.85,18.3,0,71.5,0.9384
아리,S,249,494,349240,0.504048583,0.0014145,103,Ahri,526,92,418,25,330,21,3.5,30,0.5,550,5.5,0.6,8,0.8,0,0,53,3,2,0.668,2090,843,80.5,38.5,15.7,21.6,0,104,0.8951
라칸,S,3746,7435,349240,0.503833221,0.021289085,497,Rakan,540,85,315,50,335,32,3.9,32,1.25,300,5,0.5,8.75,0.5,0,0,62,3.5,3,0.635,1985,1165,98.3,53.25,13.5,17.25,0,121.5,0.9588
애니,S,355,705,349240,0.503546099,0.002018669,1,Annie,524,88,418,25,335,19,4,30,0.5,625,5.5,0.55,8,0.8,0,0,50,2.63,1.36,0.579,2020,843,87,38.5,14.85,21.6,0,94.71,0.7129
애니비아,S,654,1299,349240,0.503464203,0.003719505,34,Anivia,480,82,495,45,325,21,4,30,0.5,600,5.5,0.55,8,0.8,0,0,51,3.2,1.68,0.625,1874,1260,89,38.5,14.85,21.6,0,105.4,0.8035
쉔,S,699,1390,349240,0.502877698,0.003980071,98,Shen,540,85,400,0,340,34,3,32,1.25,125,8.5,0.75,50,0,0,0,60,3,3,0.751,1985,400,85,53.25,21.25,50,0,111,1.134
모르가나,S,6695,13319,349240,0.502665365,0.038137098,25,Morgana,560,90,340,60,335,25,3.8,30,0.5,450,5.5,0.4,11,0.4,0,0,56,3.5,1.53,0.625,2090,1360,89.6,38.5,12.3,17.8,0,115.5,0.7876
베이가,S,896,1798,349240,0.498331479,0.005148322,45,Veigar,505,94,490,26,340,23,3.75,32,0.5,550,6.5,0.6,8,0.8,0,0,52,2.7,2.24,0.625,2103,932,86.75,40.5,16.7,21.6,0,97.9,0.863
벨코즈,S,1608,3233,349240,0.497370863,0.009257244,161,Velkoz,520,88,469,21,340,22,3.5,30,0.5,525,5.5,0.55,8,0.8,0,0,55,3.1416,1.36,0.625,2016,826,81.5,38.5,14.85,21.6,0,108.4072,0.7695
타릭,S,511,1031,349240,0.495635306,0.002952125,44,Taric,575,85,300,60,340,40,3.4,32,1.25,150,6,0.5,8.5,0.8,0,0,55,3.5,2,0.625,2020,1320,97.8,53.25,14.5,22.1,0,114.5,0.8375
니코,S,804,1624,349240,0.495073892,0.004650097,518,Neeko,540,90,450,30,340,21,4,30,0.5,550,7.5,0.75,7,0.7,0,0,48,2.5,3.5,0.625,2070,960,89,38.5,20.25,18.9,0,90.5,0.9969
피들스틱,S,448,906,349240,0.494481236,0.002594205,9,Fiddlesticks,580.4,92,500,28,335,34,3.5,30,0.5,480,5.5,0.6,8,0.8,0,0,55.36,2.63,2.11,0.625,2144.4,976,93.5,38.5,15.7,21.6,0,100.07,0.8492
세나,S,5246,10653,349240,0.492443443,0.030503379,235,Senna,520,75,350,45,330,28,3.5,30,0.5,600,3.5,0.55,11.5,0.4,0,0,50,0,4,0.625,1795,1115,87.5,38.5,12.85,18.3,0,50,1.05
오리아나,S,63,128,349240,0.4921875,0.00036651,61,Orianna,530,91,418,25,325,17,3,26,0.5,525,7,0.55,8,0.8,0,0,40,2.6,3.5,0.658,2077,843,68,34.5,16.35,21.6,0,84.2,1.0495
카르마,S,4115,8373,349240,0.491460647,0.023974917,43,Karma,534,95,374,50,335,28,3.8,30,0.5,525,5.5,0.55,13,0.5,0,0,51,3.3,2.3,0.625,2149,1224,92.6,38.5,14.85,21.5,0,107.1,0.8694
쓰레쉬,S,10790,22071,349240,0.488876807,0.063197228,412,Thresh,530,95,274,44,330,28,0,30,0.5,450,7,0.55,6,0.8,0,0,56,2.2,3.5,0.625,2145,1022,28,38.5,16.35,19.6,0,93.4,0.9969
벡스,S,1504,3086,349240,0.487362281,0.00883633,711,Vex,520,90,490,32,335,23,3.25,28,0.5,550,6.5,0.6,6,0.8,0,0,54,2.75,1,0.669,2050,1034,78.25,36.5,16.7,19.6,0,100.75,0.7827
트런들,S,512,1052,349240,0.486692015,0.003012255,48,Trundle,616,96,281,45,350,37,2.7,32,1.25,175,6,0.75,7.5,0.6,0,0,68,3,2.9,0.67,2248,1046,82.9,53.25,18.75,17.7,0,119,1.0003
사이온,S,206,424,349240,0.485849057,0.001214065,14,Sion,545,73,330,42,345,32,3,32,1.25,175,7.5,0.8,8,0.6,0,0,68,4,1.3,0.679,1786,1044,83,53.25,21.1,18.2,0,136,0.8291
파이크,S,6635,13687,349240,0.484766567,0.039190814,555,Pyke,600,90,415,50,330,45,3.5,32,1.25,150,7,0.5,8,1,0,0,62,2,2.5,0.667,2130,1265,104.5,53.25,15.5,25,0,96,0.9505
유미,S,8757,18124,349240,0.483171485,0.051895545,350,Yuumi,480,70,400,45,330,25,3,25,0.3,500,7,0.55,10,0.4,0,0,55,3.1,1,0.625,1670,1165,76,30.1,16.35,16.8,0,107.7,0.7312
그라가스,S,570,1181,349240,0.482641829,0.003381629,79,Gragas,600,95,400,47,330,38,3.6,32,1.25,125,5.5,0.5,6,0.8,0,0,64,3.5,2.05,0.675,2215,1199,99.2,53.25,14,19.6,0,123.5,0.9102
세라핀,S,1448,3007,349240,0.481543066,0.008610125,147,Seraphine,500,90,440,40,325,19,3,30,0.5,525,6.5,0.6,8,1,0,0,55,3,1,0.669,2030,1120,70,38.5,16.7,25,0,106,0.7827
판테온,S,2185,4539,349240,0.481383565,0.012996793,80,Pantheon,580,95,317.12,31,345,40,3.75,28,1.25,175,9,0.65,7.36,0.45,0,0,64,3.3,2.95,0.644,2195,844.12,103.75,49.25,20.05,15.01,0,120.1,0.967
아크샨,S,50,104,349240,0.480769231,0.000297789,166,Akshan,560,90,350,40,330,26,3,30,0.5,500,3.75,0.65,8.175,0.7,0,0,52,3.5,4,0.638,2090,1030,77,38.5,14.8,20.075,0,111.5,1.0718
신지드,S,124,258,349240,0.480620155,0.000738747,27,Singed,580,85,330,45,345,34,3.5,32,1.25,125,9.5,0.55,7.5,0.55,0,0,63,3.38,1.9,0.613,2025,1095,93.5,53.25,18.85,16.85,0,120.46,0.811
르블랑,S,816,1698,349240,0.480565371,0.004861986,7,Leblanc,528,97,334,50,340,22,3.5,30,0.5,525,7.5,0.55,6,0.8,0,0,55,3.5,1.4,0.625,2177,1184,81.5,38.5,16.85,19.6,0,114.5,0.7737
신드라,S,392,816,349240,0.480392157,0.002336502,134,Syndra,523,90,480,40,330,25,3.4,30,0.5,550,6.5,0.6,8,0.8,0,0,54,2.9,2,0.625,2053,1160,82.8,38.5,16.7,21.6,0,103.3,0.8375
에코,S,148,310,349240,0.477419355,0.000887642,245,Ekko,585,85,280,70,340,32,3,32,1.25,125,9,0.9,7,0.8,0,0,58,3,3.3,0.688,2030,1470,83,53.25,24.3,20.6,0,109,1.074
리산드라,S,169,354,349240,0.47740113,0.00101363,127,Lissandra,550,90,475,30,325,22,3.7,30,0.5,550,7,0.55,8,0.4,0,0,55,2.7,1.36,0.656,2080,985,84.9,38.5,16.35,14.8,0,100.9,0.8077
갈리오,S,1491,3129,349240,0.476510067,0.008959455,3,Galio,562,112,500,40,335,24,3.5,32,1.25,150,8,0.8,9.5,0.7,0,0,59,3.5,1.5,0.625,2466,1180,83.5,53.25,21.6,21.4,0,118.5,0.7844
카서스,S,137,288,349240,0.475694444,0.000824648,30,Karthus,550,87,467,30.5,335,18,3.5,30,0.5,450,6.5,0.55,8,0.8,0,0,46,3.25,2.11,0.625,2029,985.5,77.5,38.5,15.85,21.6,0,101.25,0.8492
바드,S,1119,2362,349240,0.473751058,0.006763257,432,Bard,560,89,350,50,330,34,4,30,0.5,500,5.5,0.55,6,0.45,0,0,52,3,2,0.625,2073,1200,102,38.5,14.85,13.65,0,103,0.8375
빅토르,S,82,176,349240,0.465909091,0.000503951,112,Viktor,530,90,405,45,335,23,4,30,0.5,525,8,0.65,8,0.8,0,0,53,3,2.11,0.658,2060,1170,91,38.5,19.05,21.6,0,104,0.894
조이,S,348,747,349240,0.465863454,0.00213893,142,Zoe,560,92,425,25,340,21,3.5,30,0.5,550,6.5,0.6,8,0.65,0,0,58,3.3,2.5,0.625,2124,850,80.5,38.5,16.7,19.05,0,114.1,0.8906
아지르,S,54,116,349240,0.465517241,0.00033215,268,Azir,552,92,480,21,335,19,3,30,0.5,525,7,0.75,8,0.8,0,0,52,2.8,3,0.625,2116,837,70,38.5,19.75,21.6,0,99.6,0.9437
티모,S,571,1230,349240,0.464227642,0.003521933,17,Teemo,528,90,334,20,330,24,3.75,30,0.5,500,5.5,0.65,9.6,0.45,0,0,54,3,3.38,0.69,2058,674,87.75,38.5,16.55,17.25,0,105,1.0865
말자하,S,91,197,349240,0.461928934,0.000564082,90,Malzahar,510,87,375,27.5,335,18,3.5,30,0.5,500,6,0.6,8,0.8,0,0,55,3,1.5,0.625,1989,842.5,77.5,38.5,16.2,21.6,0,106,0.7844
애쉬,S,576,1247,349240,0.461908581,0.00357061,22,Ashe,570,87,280,32,325,26,3.4,30,0.5,600,3.5,0.55,6.97,0.4,0,0,59,2.96,3.33,0.658,2049,824,83.8,38.5,12.85,13.77,0,109.32,1.0305
문도 박사,S,119,258,349240,0.46124031,0.000738747,36,DrMundo,583,89,0,0,345,32,3,32,1.25,125,8,0.75,0,0,0,0,61,4.2,3.3,0.72,2096,0,83,53.25,20.75,0,0,132.4,1.1239
세트,S,780,1695,349240,0.460176991,0.004853396,875,Sett,600,93,0,0,340,33,4,32,1.25,125,7,0.5,0,0,0,0,60,4,1.75,0.625,2181,0,101,53.25,15.5,0,0,128,0.8109
바이,S,196,426,349240,0.460093897,0.001219792,254,Vi,585,85,295,65,340,30,3.5,32,1.25,125,10,1,8,0.65,0,0,63,3,2,0.644,2030,1400,89.5,53.25,27,19.05,0,114,0.863
초가스,S,181,394,349240,0.459390863,0.001128164,31,Chogath,574,80,270,60,345,38,3.5,32,1.25,125,9,0.85,7.2,0.45,0,0,69,4.2,1.44,0.625,1934,1290,97.5,53.25,23.45,14.85,0,140.4,0.778
케넨,S,164,357,349240,0.459383754,0.00102222,85,Kennen,541,84,200,0,335,29,3.75,30,0.5,550,5.5,0.65,50,0,0,0,48,3.75,3.4,0.625,1969,200,92.75,38.5,16.55,50,0,111.75,0.9862
트위치,S,355,776,349240,0.457474227,0.002221968,29,Twitch,612,86,287.2,40,330,27,3,30,0.5,550,3.75,0.6,7.26,0.45,0,0,59,3.11,3.38,0.679,2074,967.2,78,38.5,13.95,14.91,0,111.87,1.0692
자르반 4세,S,382,836,349240,0.456937799,0.002393769,59,JarvanIV,570,90,300,40,340,34,3.6,32,1.25,175,8,0.7,6.5,0.45,0,0,64,3.4,2.5,0.658,2100,980,95.2,53.25,19.9,14.15,0,121.8,0.9377
말파이트,S,763,1675,349240,0.455522388,0.004796129,54,Malphite,574,90,280,60,335,37,3.75,28,1.25,125,7,0.55,7.32,0.55,0,0,62,4,3.4,0.736,2104,1300,100.75,49.25,16.35,16.67,0,130,1.1614
아트록스,S,30,66,349240,0.454545455,0.000188982,266,Aatrox,580,90,0,0,345,38,3.25,32,1.25,175,3,1,0,0,0,0,60,5,2.5,0.651,2110,0,93.25,53.25,20,0,0,145,0.9277
사일러스,S,399,880,349240,0.453409091,0.002519757,517,Sylas,525,115,310,70,340,27,4,32,1.75,175,9,0.9,8,0.8,0,0,61,3,3.5,0.645,2480,1500,95,61.75,24.3,21.6,0,112,1.0288
세주아니,S,52,115,349240,0.452173913,0.000329286,113,Sejuani,560,100,400,40,340,34,4.25,32,1.25,150,8.5,1,7,0.7,0,0,66,4,3.5,0.688,2260,1080,106.25,53.25,25.5,18.9,0,134,1.0974
니달리,S,185,410,349240,0.451219512,0.001173978,76,Nidalee,570,95,295,45,335,28,3.5,30,0.5,525,6,0.6,6,0.8,0,0,58,3.5,3.22,0.638,2185,1060,87.5,38.5,16.2,19.6,0,117.5,0.9872
오른,S,136,303,349240,0.448844884,0.000867598,516,Ornn,590,95,340.6,65,335,33,4,32,1.25,175,9,0.9,8.01,0.6,0,0,69,3.5,2,0.625,2205,1445.6,101,53.25,24.3,18.21,0,128.5,0.8375
렝가,S,82,184,349240,0.445652174,0.000526858,107,Rengar,585,90,4,0,345,34,3,32,1.25,125,7,0.5,0,0,0,0,68,3,3,0.667,2115,4,85,53.25,15.5,0,0,119,1.0072
일라오이,S,24,54,349240,0.444444444,0.000154621,420,Illaoi,586,95,300,50,350,35,3.8,32,1.25,125,9.5,0.8,7.5,0.75,0,0,68,5,2.5,0.571,2201,1150,99.6,53.25,23.1,20.25,0,153,0.8137
우르곳,S,23,52,349240,0.442307692,0.000148895,6,Urgot,585,88,340,45,330,36,4.25,32,1.25,350,7.5,0.7,7.25,0.8,0,0,63,4,3.75,0.625,2081,1105,108.25,53.25,19.4,20.85,0,131,1.0234
미스 포츈,S,2349,5317,349240,0.441790483,0.015224487,21,MissFortune,570,93,300,35,325,28,3,30,0.5,550,3.75,0.65,8.04,0.65,0,0,52,2.7,3,0.656,2151,895,79,38.5,14.8,19.09,0,97.9,0.9906
볼리베어,S,56,127,349240,0.440944882,0.000363647,106,Volibear,580,90,350,70,340,31,4,32,1.25,150,9,0.75,6.25,0.5,0,0,60,3,2,0.625,2110,1540,99,53.25,21.75,14.75,0,111,0.8375
트위스티드 페이트,S,209,476,349240,0.43907563,0.00136296,4,TwistedFate,534,94,333,39,330,21,3.15,30,0.5,525,5.5,0.6,8,0.8,0,0,52,3.3,3.22,0.651,2132,996,74.55,38.5,15.7,21.6,0,108.1,1.0074
리 신,S,273,635,349240,0.42992126,0.001818234,64,LeeSin,575,85,200,0,345,36,3.7,32,1.25,125,7.5,0.7,50,0,0,0,68,3.7,3,0.651,2020,200,98.9,53.25,19.4,50,0,130.9,0.983
카밀,S,133,310,349240,0.429032258,0.000887642,164,Camille,576,85,339,52,340,35,3.8,32.1,1.25,125,8.5,0.8,8.15,0.75,0,0,68,3.5,2.5,0.644,2021,1223,99.6,53.35,22.1,20.9,0,127.5,0.9177
오공,S,44,103,349240,0.427184466,0.000294926,62,MonkeyKing,540,85,300,65,345,31,3.5,28,1.25,175,2.5,0.65,8,0.65,0,0,68,3.5,3,0.711,1985,1405,90.5,49.25,13.55,19.05,0,127.5,1.0736
바루스,S,47,112,349240,0.419642857,0.000320696,110,Varus,530,91,360,40,330,27,3.4,30,0.5,575,3.5,0.55,8,0.8,0,0,59,3.4,4,0.658,2077,1040,84.8,38.5,12.85,21.6,0,116.8,1.1054
라이즈,S,38,91,349240,0.417582418,0.000260566,13,Ryze,575,110,300,70,340,22,3,36,0.5,550,8,0.8,8,1,0,0,58,3,2.112,0.625,2445,1490,73,44.5,21.6,25,0,109,0.8494
시비르,S,25,60,349240,0.416666667,0.000171802,15,Sivir,562,90,325,50,335,26,3.25,30,0.5,500,3.25,0.55,8,0.9,0,0,63,3,1.6,0.625,2092,1175,81.25,38.5,12.6,23.3,0,114,0.795
